File-name,z-axis-feat1,y-axis-feat1,x-axis-feat1,EDA-feat1,z-axis-feat2,y-axis-feat2,x-axis-feat2,EDA-feat2,z-axis-feat3,y-axis-feat3,x-axis-feat3,EDA-feat3,z-axis-feat4,y-axis-feat4,x-axis-feat4,EDA-feat4,z-axis-feat5,y-axis-feat5,x-axis-feat5,EDA-feat5,z-axis-feat6,y-axis-feat6,x-axis-feat6,EDA-feat6,original_emotion_label,numeric_emotion_label
P01_Ha_03,-0.00350993377483444,0.000596026490066227,1.00794039735099,0.134569536423841,0.106803237625687,0.187187007341427,0.183522214160869,0.0010924585958582,0.0559333333333333,0.0920666666666665,0.13732,0.000640000000000001,0.523704473541925,0.491843253301967,0.748247293265711,0.585834559246833,0.0648993288590604,0.10234899328859,0.142939597315436,0.000590604026845638,0.607653197616659,0.546774024235065,0.778868094900713,0.540619140244561,Ha,3
P01_Ha_04,0.0183098591549296,0.0440140845070422,0.994788732394367,0.144718309859155,0.110985091523166,0.180142023793423,0.143999203651557,0.00440239489495295,0.0722695035460992,0.113475177304964,0.120992907801419,0.000439716312056738,0.651164066761293,0.629920631041049,0.840233173054152,0.0998811607202351,0.0677857142857142,0.113642857142857,0.141428571428572,0.000471428571428571,0.610764142781872,0.630851451259239,0.982148288616891,0.107084571620104,Ha,3
P01_Re_01,0.0882242990654205,-0.112056074766355,0.986448598130841,0.110560747663552,0.134899075371407,0.0926113640461305,0.178802369747332,0.00123759939637764,0.0682075471698113,0.0588679245283019,0.123962264150943,0.000773584905660378,0.505619085838955,0.635644719572203,0.693292065010751,0.625068909959556,0.074095238095238,0.0734285714285714,0.142761904761905,0.000780952380952382,0.549264239886279,0.792867831986536,0.798434075362892,0.631021947197267,Re,4
P01_Re_02,0.0917757009345793,-0.079626168224299,0.988504672897196,0.113635514018692,0.151513204381989,0.150294837491806,0.196703031306403,0.00149459733559121,0.0740566037735849,0.0919811320754716,0.138962264150943,0.000245283018867925,0.488779866254272,0.61200460115928,0.706457156394721,0.164113111288867,0.0905714285714285,0.103238095238095,0.163428571428572,0.000228571428571429,0.597779110677928,0.686903801627408,0.830839109815241,0.152931778431824,Re,4
P01_Re_03,0.0832710280373832,-0.0632710280373832,1.0014953271028,0.121626168224299,0.154765651818792,0.16312268621035,0.205140558064132,0.00229241309987755,0.0786792452830188,0.0883962264150943,0.130094339622641,0.000556603773584906,0.508376660831313,0.541900262119921,0.634171715482857,0.242802561900661,0.0982857142857142,0.100190476190476,0.159238095238095,0.000628571428571429,0.635061547124117,0.614203202007589,0.77623896873827,0.274196404044717,Re,4
P01_Re_04,0.0522429906542056,-0.065233644859813,1.01196261682243,0.126514018691589,0.168569499754776,0.19085876332144,0.164428336470929,0.00109341498950306,0.0815094339622641,0.0913207547169811,0.0966981132075471,0.000207547169811321,0.483536073138016,0.478472945793851,0.588086672181613,0.189815552012551,0.107809523809524,0.128095238095238,0.136761904761905,0.000285714285714286,0.639555340475935,0.671151986243894,0.831741703998108,0.261304526147149,Re,4
P01_Sa_01,0.0475675675675676,-0.0205405405405405,1.0118018018018,0.124414414414414,0.169342129302654,0.229944016261025,0.243438243795379,0.0021886835747398,0.0674545454545454,0.0908181818181818,0.122181818181818,0.000554545454545455,0.398332923604547,0.394957795792728,0.50190067212495,0.253369404762578,0.0883486238532109,0.111834862385321,0.171926605504587,0.000550458715596331,0.521716741232841,0.486356915060445,0.706243204946464,0.251502191522487,Sa,5
P01_Sa_02,0.1188,-0.0932,0.988066666666667,0.120053333333333,0.131045972772405,0.0828787421842312,0.214306111951309,0.00140367048403124,0.0534228187919462,0.0438255033557046,0.100738255033557,0.000563758389261743,0.40766471232755,0.528790642819903,0.470067111555107,0.401631576410064,0.0634459459459459,0.0552702702702702,0.128851351351351,0.000527027027027026,0.484150291715842,0.666881142421417,0.60124907394441,0.375463495900721,Sa,5
P01_Sa_03,0.0521495327102804,-0.0761682242990654,1.02018691588785,0.120906542056075,0.148559295304864,0.222988471060866,0.248588397050115,0.000637399052760422,0.0647169811320754,0.0994339622641509,0.129811320754717,0.000264150943396226,0.435630641618671,0.445915260959882,0.522193804276984,0.414420043852045,0.0715238095238095,0.112380952380952,0.179619047619048,0.000304761904761905,0.481449574575815,0.503976514329647,0.722556039423018,0.478133601614333,Sa,5
P01_Sa_04,0.0285046728971962,-0.0294392523364486,0.997757009345794,0.122476635514019,0.149929566723705,0.102899765990721,0.247734293187601,0.00182408309555283,0.0681132075471698,0.0632075471698113,0.154622641509434,0.000933962264150944,0.454301369873834,0.614263274179952,0.624147103414315,0.512017389135383,0.0766666666666666,0.0651428571428571,0.195904761904762,0.00100952380952381,0.511351218722256,0.633070994046102,0.79078580274072,0.553441787813868,Sa,5
P02_Af_01,-0.0656737588652482,0.680921985815603,0.730638297872341,0.0439574468085105,0.15347547484179,0.161182685658319,0.209469441228334,0.000375544184684645,0.0481428571428571,0.083642857142857,0.0843571428571427,0.000114285714285714,0.313684366785541,0.518932023010004,0.402718135697838,0.304320287589283,0.0576258992805755,0.0797122302158272,0.107482014388489,0.000129496402877698,0.375473015085825,0.494545861984235,0.513115487195706,0.344823347448288,Af,1
P02_Af_02,-0.141620111731844,0.648044692737429,0.730893854748604,0.0438100558659216,0.226738355468229,0.31494261687476,0.30362655380501,0.00133564338627061,0.0549999999999999,0.170393258426967,0.136741573033708,0.00048314606741573,0.242570340101574,0.541029537754572,0.450361048202404,0.361732834064916,0.0842937853107343,0.177344632768362,0.185084745762712,0.000632768361581921,0.371766766750435,0.563101413610482,0.609580234150317,0.473755471023398,Af,1
P02_Af_03,-0.14716894977169,0.686986301369863,0.700730593607306,0.0462831050228311,0.247748066294294,0.433353739010337,0.3497724234244,0.00204809991220827,0.0678899082568806,0.195137614678899,0.144220183486239,0.000128440366972477,0.274028004627233,0.450296367869217,0.412325769065125,0.0627119635164637,0.0971889400921659,0.211244239631336,0.188755760368664,0.000184331797235023,0.392289399250922,0.487463752161828,0.53965306504348,0.0900013696286312,Af,1
P02_Af_04,-0.127219973009447,0.661160593792173,0.723157894736842,0.0469365721997299,0.238054823189498,0.34378890814564,0.351463370369143,0.0038865705881934,0.0663378378378379,0.15372972972973,0.132445945945946,0.000262162162162162,0.278666220448855,0.44716314600995,0.376841392623185,0.0674533386730597,0.0891880920162382,0.165345060893099,0.179188092016238,0.000327469553450609,0.374653581142703,0.480949376130115,0.509834330183644,0.0842566849153323,Af,1
P02_An_01,-0.0620100502512563,0.560804020100503,0.826281407035175,0.0590552763819095,0.25999219082969,0.406545382788423,0.459665272599937,0.0130295685409234,0.107929292929293,0.212272727272727,0.212878787878788,0.0008989898989899,0.41512513350831,0.522137838134543,0.463116969169138,0.0689961372217616,0.123401015228426,0.232030456852792,0.273553299492386,0.00113705583756345,0.474633545086981,0.57073691321086,0.595114131518196,0.0872673438105164,An,2
P02_An_02,-0.0365591397849462,0.541344086021505,0.841290322580645,0.0988225806451613,0.261823107702173,0.501004202272362,0.464592179912201,0.0069286499450491,0.113081081081081,0.294108108108108,0.246594594594595,0.000913513513513514,0.431898781102668,0.587037208019708,0.530776464298638,0.131845817115681,0.139510869565217,0.324945652173913,0.301684782608696,0.00109782608695652,0.532843990698914,0.648588675903486,0.649353983241191,0.158447330383747,An,2
P02_An_03,0.00725806451612903,0.593817204301075,0.817849462365592,0.112247311827957,0.197794619292585,0.314733604943594,0.201388957867756,0.00356607411961137,0.0782162162162161,0.12027027027027,0.114486486486486,0.000724324324324324,0.395441577207497,0.38213355161685,0.568484427838716,0.203115330761342,0.0815217391304347,0.141467391304348,0.133369565217391,0.000880434782608696,0.412153472232957,0.449482956641065,0.662248648731624,0.246891890935975,An,2
P02_An_04,-0.0164117647058824,0.606411764705882,0.822882352941177,0.150823529411765,0.185824743679983,0.259445370844208,0.253681620886291,0.0326480882739391,0.141242603550296,0.193431952662722,0.243313609467456,0.00117159763313609,0.760085017491192,0.745559468004052,0.959129828236619,0.0358856427765575,0.141547619047619,0.254940476190476,0.237559523809524,0.00169642857142857,0.761726432360293,0.982636442349795,0.936447516298415,0.0519610384900461,An,2
P02_Ha_01,0.00532258064516128,0.604516129032258,0.813602150537635,0.259790322580645,0.16497715886394,0.224075354743249,0.272461121046355,0.0616019841107562,0.124378378378379,0.184702702702703,0.255027027027027,0.00196216216216216,0.753912718796155,0.824288342260305,0.936012543909477,0.0318522559051723,0.123478260869565,0.214782608695652,0.264021739130435,0.00360869565217391,0.748456705884964,0.958528477804957,0.969025371827327,0.0585808347615187,Ha,3
P02_Ha_02,0.0695477386934674,0.650402010050251,0.31286432160804,0.547201005025127,0.424853268172888,0.280316990832655,0.635037847184706,0.0915815571779954,0.0903535353535354,0.149848484848485,0.193484848484849,0.00284343434343434,0.212669978371844,0.534567970365886,0.304682389156204,0.0310481108975678,0.113959390862944,0.195786802030457,0.210812182741117,0.00531979695431472,0.268232350790273,0.698447858793329,0.331967903449698,0.0580880814679238,Ha,3
P02_Ha_03,0.718872549019608,0.586470588235294,0.250245098039216,0.746970588235294,0.223455185953316,0.152497416977711,0.30422062049842,0.120075711409878,0.0470443349753694,0.0599014778325123,0.0459605911330049,0.00345320197044335,0.210531408231438,0.392803229193498,0.151076514990027,0.0287585385078908,0.0798019801980198,0.0888118811881188,0.0687128712871287,0.00635643564356436,0.357127447535238,0.582382855711578,0.225865265722465,0.0529368976367477,Ha,3
P02_Ha_04,0.152129032258065,0.582645161290323,-0.663032258064516,0.668425806451614,0.1324837019958,0.284260438064309,0.404634473808422,0.41314908708706,0.0496753246753246,0.110584415584415,0.066948051948052,0.0363831168831169,0.374954231554455,0.389024995308696,0.165453159039902,0.0880629245477434,0.0686928104575163,0.141633986928105,0.094640522875817,0.0697516339869281,0.518500082822972,0.498254304723412,0.233891398291055,0.168829210004353,Ha,3
P02_Re_01,0.0877245508982034,0.967245508982035,-0.324251497005988,0.0401676646706587,0.0803282171214548,0.0452391858962185,0.0708928190292511,0.000673533164010079,0.011566265060241,0.0190361445783132,0.0143373493975904,0.000289156626506024,0.143987573417109,0.420788840497336,0.202239797964228,0.429313123624744,0.0183636363636363,0.0258181818181818,0.0203636363636363,0.000315151515151515,0.228607543173414,0.57070394408534,0.287245402883952,0.467907939788989,Re,4
P02_Re_02,0.115408163265306,0.466989795918368,-0.870306122448979,0.038295918367347,0.0338524208079396,0.0464384886562438,0.0320241601625751,0.000867760851770832,0.00584615384615385,0.00646153846153847,0.0100512820512821,0.000276923076923077,0.172695296425676,0.139141876674096,0.31386559398452,0.319123726724895,0.00798969072164949,0.00762886597938145,0.0139690721649485,0.000391752577319588,0.236015343392388,0.164278946195974,0.436204168791079,0.451452236546673,Re,4
P02_Re_03,-0.114391534391534,0.651164021164021,-0.656825396825397,0.0397460317460318,0.215194803218404,0.204798083166935,0.260070522740235,0.000667679069173478,0.019095744680851,0.04,0.0327659574468085,0.000329787234042553,0.0887370159281706,0.195314328051573,0.125988739906275,0.493930765945378,0.0329946524064171,0.0585561497326202,0.0521925133689839,0.000363636363636364,0.153324578070458,0.285921375957851,0.200686001700836,0.544627472127455,Re,4
P02_Re_04,0.649047619047619,0.591587301587302,-0.337142857142857,0.040021164021164,0.248752510640902,0.1836498143369,0.286750476662658,0.000205189895381627,0.0316489361702127,0.0464893617021276,0.0372872340425531,4.25531914893617e-05,0.127230620059554,0.253141348767412,0.130033729940121,0.207384439717259,0.055187165775401,0.0657754010695187,0.0583957219251337,4.27807486631016e-05,0.221855713669837,0.358156643430392,0.203646468542168,0.208493447416282,Re,4
P02_Sa_01,0.00191919191919193,0.702121212121213,0.731161616161616,0.0440101010101009,0.0756518443842221,0.136632990399568,0.129183944490506,0.000997407293708106,0.0296954314720811,0.0864974619289341,0.0629949238578679,0.000467005076142132,0.392527528096518,0.633064252461883,0.487637408087487,0.468219030568672,0.0367346938775509,0.0879081632653062,0.0758163265306121,0.000438775510204082,0.485575654850952,0.643389001501238,0.586886604443204,0.439916083401422,Sa,5
P02_Sa_02,-0.0460902255639097,0.807142857142857,0.612556390977443,0.0439849624060149,0.0609002486244883,0.0531374921650718,0.0470115094762966,0.000173421993904824,0.00712121212121213,0.0126515151515152,0.0111363636363636,3.03030303030302e-05,0.116932398176592,0.238090181452545,0.236885897951833,0.174735796888951,0.0116793893129771,0.0180916030534351,0.0156488549618321,3.05343511450381e-05,0.191779008735947,0.340467762333109,0.332872846163816,0.176069657933904,Sa,5
P02_Sa_03,0.0477272727272727,0.688232323232323,0.747676767676768,0.0432828282828281,0.0648417547653682,0.146918971990059,0.132357217640672,0.000961601921081424,0.0297969543147208,0.0878172588832487,0.075736040609137,0.000751269035532994,0.459533435246192,0.59772579193646,0.572209373687106,0.781268234872193,0.0350510204081632,0.097704081632653,0.0896428571428571,0.000693877551020408,0.540562489941803,0.665020182956793,0.67727970367451,0.721585029946766,Sa,5
P02_Sa_04,0.0834905660377358,0.913018867924528,-0.16867924528302,0.0411698113207547,0.0439957441464015,0.150746451146651,0.424197207718762,0.00128772327922278,0.0160189573459716,0.0335071090047393,0.0367298578199052,0.00075829383886256,0.364102429831995,0.222274612436101,0.0865867505762949,0.588863967202826,0.0191904761904762,0.0368571428571429,0.0506666666666667,0.000695238095238096,0.436189376104594,0.244497582376166,0.119441301698191,0.539897124215782,Sa,5
P03_Af_01,0.0819672131147541,0.372131147540984,0.946704918032787,1.50844262295082,0.309342419077044,0.394284646560909,0.722610991342329,0.0347027974809735,0.200166666666667,0.3125,0.4928,0.00569999999999999,0.647071511446395,0.792574610058332,0.681971359284987,0.164251887852128,0.219491525423729,0.334067796610169,0.57928813559322,0.0079322033898305,0.709542280294456,0.847275691620324,0.801659734675678,0.228575330106441,Af,1
P03_Af_02,0.0694545454545454,0.481981818181818,0.971090909090909,1.6402,0.429958732652928,0.659851624480812,0.972131435876615,0.024939482307734,0.292407407407407,0.504777777777778,0.694074074074074,0.00435185185185185,0.680082494436612,0.764986792561054,0.713971432729357,0.174496479042883,0.279433962264151,0.540528301886792,0.793018867924528,0.00754716981132075,0.649908795990698,0.819166433532832,0.815752725051451,0.302619345429648,Af,1
P03_Af_03,0.12,0.363454545454545,0.833636363636363,1.70490909090909,0.271511543987578,0.671792015272965,0.839418589872519,0.0192481578986557,0.209259259259259,0.547037037037037,0.577777777777778,0.00655555555555556,0.770719565680172,0.814295235132801,0.688307102974124,0.340580931955748,0.230377358490566,0.579056603773585,0.66245283018868,0.00920754716981132,0.848499312799407,0.861958151643557,0.789180556853387,0.478359914662502,Af,1
P03_Af_04,0.230377358490566,0.292830188679245,0.726792452830189,1.80518867924528,0.453507536465878,0.502575586961383,0.688140676541632,0.0171946510061141,0.318846153846154,0.397692307692308,0.486538461538462,0.00411538461538462,0.703066935405039,0.791308447942708,0.70703342808282,0.239340979582619,0.362549019607843,0.483333333333333,0.639019607843137,0.0066078431372549,0.799433284908864,0.96171271719665,0.928617693484767,0.384296438171689,Af,1
P03_An_01,0.249444444444445,0.316111111111111,0.793055555555555,1.78183333333333,0.683410850979341,0.486622610392516,1.06454862336955,0.0365960053234475,0.429295774647887,0.346760563380282,0.789014084507042,0.00322535211267605,0.628166459506311,0.71258621357643,0.741172424806325,0.0881339939747339,0.422714285714286,0.455142857142857,0.847285714285714,0.00548571428571428,0.618536104758255,0.935309719323836,0.79591076977194,0.149899264611799,An,2
P03_An_02,0.195507246376812,0.402028985507246,0.845942028985508,1.78791304347826,0.602884088537277,0.738859573759263,0.831643162378623,0.0427164863924769,0.435441176470588,0.528970588235294,0.590735294117647,0.00413235294117646,0.722263507612316,0.715928448411287,0.710323033773351,0.0967390647069754,0.37,0.611940298507463,0.69955223880597,0.00710447761194028,0.613716644766156,0.828222737094622,0.841168749352964,0.166316994021107,An,2
P03_An_03,0.0617910447761194,0.322238805970149,0.881492537313433,1.81116417910448,0.427050935054251,0.634273196313851,0.851136946804797,0.016863621429723,0.25530303030303,0.436212121212121,0.593333333333333,0.00498484848484849,0.597828055968541,0.687735385551867,0.697106776483774,0.295597746048927,0.292615384615385,0.508923076923077,0.741230769230769,0.00726153846153846,0.685200196501647,0.802372037602629,0.870871335116376,0.430603740234565,An,2
P03_An_04,0.201378787878788,0.337727272727273,0.831818181818182,1.84818181818182,0.76914053462593,0.615621750639254,0.873845452082846,0.02773939663861,0.504738461538462,0.453230769230769,0.650153846153846,0.00536923076923078,0.656236979869927,0.736216302884263,0.744014682006044,0.1935597532701,0.5248125,0.60234375,0.7134375,0.00828125000000001,0.682336291449314,0.978431560247073,0.816434414460237,0.298537495529859,An,2
P03_Ha_01,0.14280701754386,0.399122807017544,0.957719298245614,1.73414035087719,0.366161334396489,0.397421513822695,0.902274937398043,0.0237219297249336,0.236428571428571,0.313214285714286,0.651607142857143,0.00166071428571429,0.645695078149787,0.788116080333845,0.722182469942289,0.0700075544009705,0.264909090909091,0.375636363636364,0.73,0.00338181818181818,0.723476418791505,0.945183767288324,0.809066028260915,0.142560838052885,Ha,3
P03_Ha_02,0.113432835820896,0.285373134328358,0.964328358208955,1.75611940298507,0.250130585523969,0.375626056629216,0.746844318450511,0.0458688916792263,0.142878787878788,0.316363636363636,0.480606060606061,0.0026969696969697,0.571216780944593,0.842230273380426,0.643515721727897,0.0587973591302433,0.166615384615385,0.328,0.600615384615385,0.00504615384615384,0.666113599287995,0.873208858148443,0.804204262893089,0.11001255232943,Ha,3
P03_Ha_03,0.0203225806451613,0.427258064516129,1.005,1.67338709677419,0.341908662628071,0.600298202821686,0.983974459884462,0.0374823914237465,0.223770491803279,0.479672131147541,0.665573770491803,0.00227868852459017,0.654474473045734,0.799056417115451,0.676413664811945,0.0607935736764794,0.244333333333333,0.531666666666667,0.804,0.0038,0.714615802522439,0.885670928494507,0.817094378744755,0.101380937972719,Ha,3
P03_Ha_04,0.147714285714286,0.372571428571429,0.861857142857143,1.62714285714286,0.386448607035809,0.503942962364562,0.704291797352351,0.026839990558264,0.21231884057971,0.348115942028985,0.418985507246377,0.0045072463768116,0.549410288235393,0.69078441019512,0.594903289831675,0.167930251950995,0.237941176470588,0.383676470588235,0.490588235294118,0.00523529411764706,0.615712340887129,0.761349000267765,0.696569571218051,0.195055736188965,Ha,3
P03_Re_01,0.0613414634146341,0.339512195121951,0.95780487804878,1.39062195121951,0.141776751956598,0.169806734289123,0.371473623310481,0.0132949821072523,0.0782716049382716,0.131111111111111,0.262345679012346,0.00149382716049383,0.552076443126815,0.772119619754736,0.706229628565243,0.112360223461975,0.09675,0.128,0.29275,0.002675,0.682410893639443,0.753798137252082,0.788077488224021,0.201203730732425,Re,4
P03_Re_02,-0.00105263157894736,0.318245614035088,1.03421052631579,1.41238596491228,0.222025450685005,0.211450119135,0.59115488473357,0.0206473401832198,0.15875,0.185892857142857,0.463928571428571,0.00280357142857143,0.715008119610682,0.879133376246407,0.784783452542494,0.135783660446972,0.180545454545455,0.207090909090909,0.517636363636364,0.00367272727272727,0.813174588716859,0.979384215710432,0.875635771612813,0.177878953905749,Re,4
P03_Re_03,0.0943548387096775,0.380967741935484,0.896290322580645,1.42406451612903,0.307403835250998,0.342305154233017,0.6561118304094,0.0194404268385154,0.183934426229508,0.286065573770492,0.484590163934426,0.00167213114754098,0.598347857564379,0.835703378207851,0.7385786103446,0.0860130881606031,0.223833333333333,0.314166666666667,0.553,0.00286666666666666,0.728140991313824,0.91779706727058,0.842844122555967,0.147459039375988,Re,4
P03_Re_04,0.0608695652173913,0.420289855072464,0.989710144927537,1.43915942028986,0.311130477313046,0.418807730048656,0.686866223413377,0.0224339705570171,0.183823529411765,0.294117647058824,0.4475,0.00189705882352941,0.590824566591108,0.702273683020735,0.651509689581403,0.084561884339998,0.211492537313433,0.326119402985075,0.535223880597015,0.00332835820895522,0.679755127623317,0.778685252412096,0.779225797328079,0.14836242209091,Re,4
P03_Sa_01,0.0827160493827161,0.409382716049383,0.917407407407407,1.45139506172839,0.294834751791911,0.392454919955822,0.529119026726921,0.012886697610662,0.149125,0.2475,0.28025,0.0024,0.505791800639735,0.630645680344281,0.529653983024575,0.186238559521589,0.173291139240506,0.291012658227848,0.340759493670886,0.00374683544303797,0.587756830520482,0.741518690250098,0.644012928015065,0.290752181531594,Sa,5
P03_Sa_02,0.0155405405405405,0.356756756756757,1.00067567567568,1.42467567567568,0.261592289127969,0.324181194506296,0.750682485970392,0.0216365419641713,0.157534246575342,0.23972602739726,0.39972602739726,0.0023013698630137,0.602212882881567,0.739481596896282,0.532483486517662,0.106364957340439,0.174444444444444,0.327361111111111,0.531527777777778,0.00319444444444445,0.666856217459482,1.00980907177437,0.708059382910316,0.147641173424766,Sa,5
P03_Sa_03,0.0935897435897436,0.357435897435897,0.917051282051282,1.45096153846154,0.231207863744026,0.426883712068877,0.571832572386788,0.0208086160399605,0.127662337662338,0.287532467532468,0.310909090909091,0.0024935064935065,0.552153960488448,0.673561579894796,0.543706507678251,0.119830482177095,0.151447368421053,0.346184210526316,0.402105263157895,0.00340789473684211,0.655026892116101,0.810956709611961,0.703187056098495,0.163773252882251,Sa,5
P03_Sa_04,0.162906976744186,0.381976744186047,0.889302325581395,1.48112790697675,0.328940782366209,0.463431750841587,0.44527001906358,0.0143754664469615,0.162588235294118,0.300352941176471,0.256823529411765,0.00175294117647059,0.49427813153648,0.648106092495892,0.576781544717236,0.1219397772544,0.185595238095238,0.362738095238095,0.330952380952381,0.00322619047619047,0.564220820416896,0.78272171593631,0.743262215696414,0.22442335962409,Sa,5
P04_Af_01,-0.493950617283951,0.266172839506173,0.698641975308642,1.39807407407407,0.350055991993944,0.642186826206429,0.912048180040972,0.0751885592656518,0.28975,0.459875,0.650375,0.0071,0.827724725834754,0.71610780731303,0.71309281048155,0.0944292598414433,0.344430379746836,0.545189873417722,1.00974683544304,0.0133291139240506,0.98392939308062,0.848958357863405,1.10712005959781,0.177275825660617,Af,1
P04_Af_02,-0.646491228070175,0.186228070175439,0.707280701754386,1.6748947368421,0.273819210610511,0.393764204072224,0.71427082081308,0.040294352449328,0.201592920353983,0.278761061946903,0.419115044247788,0.00800884955752212,0.736226358641924,0.70793906369349,0.586773296675754,0.198758611832604,0.226607142857143,0.275982142857143,0.647321428571428,0.0142767857142857,0.827579417645302,0.700881745986546,0.906268896487413,0.354312325337389,Af,1
P04_Af_03,-0.708289473684211,0.0569736842105263,0.711578947368421,1.67210526315789,0.304510046502661,0.463985688678267,0.875055887939476,0.0569663243088683,0.288,0.484533333333333,0.744666666666667,0.00465333333333333,0.945781603292631,1.04428508283003,0.850993264464696,0.0816856869350252,0.343378378378378,0.498243243243243,1.02067567567568,0.00777027027027026,1.12764219874558,1.07383321382727,1.16641198550083,0.136401117055408,Af,1
P04_Af_04,-0.655147058823529,-0.0075,0.660441176470588,1.57963235294118,0.440737145907019,0.795634309984104,1.49246008854211,0.0282509566139789,0.304925373134328,0.61044776119403,1.13955223880597,0.0054179104477612,0.691853128255855,0.767246652807401,0.763539506050794,0.191777946559175,0.418939393939394,0.830909090909091,1.7330303030303,0.0092727272727273,0.950542512311355,1.04433541952922,1.16119038380664,0.328227018979564,Af,1
